date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:02:35	26929/26929	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bec-6931-525d95de1da33%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:36	100529/100529	---M--	200	added ('OK')	image/svg+xml	etag:%229180be8-188b1-525d95ddf8489%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:38	29904/29904	---M--	200	added ('OK')	application/x-font-woff	etag:%229180bee-74d0-525d95de34964%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:42	26929/26929	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bec-6931-525d95de1da33%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfontd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:42	26628/26628	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bef-6804-525d95de3c27c%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:43	66088/66088	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180be7-10228-525d95dde1940%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-regular-webfont.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:47	26628/26628	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180bef-6804-525d95de3c27c%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfontd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:48	99258/99258	---M--	200	added ('OK')	image/svg+xml	etag:%229180be5-183ba-525d95ddc2d0f%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:48	29656/29656	---M--	200	added ('OK')	application/x-font-woff	etag:%229180be4-73d8-525d95ddaae3e%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:53	26855/26855	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180be2-68e7-525d95dd942f5%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.eot	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:54	29900/29900	---M--	200	added ('OK')	application/x-font-woff	etag:%229180bea-74cc-525d95de07aa2%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:55	64948/64948	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180be6-fdb4-525d95ddd1f3f%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/sourcesanspro-bold-webfont.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:02:56	68406/68406	---M--	200	added ('OK')	image/svg+xml	etag:%229180bed-10b36-525d95de2cc64%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:00	26855/26855	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180be2-68e7-525d95dd942f5%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfontd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:04	22760/22760	---M--	200	added ('OK')	application/x-font-woff	etag:%229180bf0-58e8-525d95de43b95%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.woff	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.woff	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:04	57432/57432	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180be3-e058-525d95dda3525%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/Museo500-Regular-webfont.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:05	69239/69239	---M--	200	added ('OK')	image/svg+xml	etag:%229180be1-10e77-525d95dd8c9dc%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.svg	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.svg	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:07	1429/1429	---M--	200	added ('OK')	image/png	etag:%229180dc8-595-525d95e58624b%22	http://corefindings.com/wp-content/themes/HighendWP/images/select-icon.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/select-icon.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:07	49896/49896	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229180beb-c2e8-525d95de170bb%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.eot?	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semiboldd41d.eot	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:08	243/243	---M--	200	added ('OK')	image/png	etag:%229180dc7-f3-525d95e58624b%22	http://corefindings.com/wp-content/themes/HighendWP/images/search.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/search.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:08	3770/3770	---M--	200	added ('OK')	image/gif	etag:%229180dd9-eba-525d95e5a5a35%22	http://corefindings.com/wp-content/themes/HighendWP/images/preloader.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/preloader.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:08	72/72	---M--	200	added ('OK')	image/png	etag:%229180dc2-48-525d95e57f8d3%22	http://corefindings.com/wp-content/themes/HighendWP/images/pattern-overlay.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/pattern-overlay.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:09	2506/2506	---M--	200	added ('OK')	image/gif	etag:%229180dd7-9ca-525d95e59e11c%22	http://corefindings.com/wp-content/themes/HighendWP/images/loader.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/loader.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:09	45356/45356	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:12%20GMT	http://corefindings.com/wp-content/themes/images/grabbing.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/images/grabbing.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:10	45358/45358	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:13%20GMT	http://corefindings.com/wp-content/themes/images/AjaxLoader.gif	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/images/AjaxLoader.gif	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:11	115/115	---M--	200	added ('OK')	image/png	etag:%229180ddb-73-525d95e5a5a35%22	http://corefindings.com/wp-content/themes/HighendWP/images/plus-icon.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/plus-icon.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:11	26622/26622	---M--	200	added ('OK')	text/html	etag:%229180dd8-67fe-525d95e5a5a35%22	http://corefindings.com/wp-content/themes/HighendWP/images/plus.cur	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/plus.html	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:12	101/101	---M--	200	added ('OK')	image/png	etag:%229180dbd-65-525d95e578b73%22	http://corefindings.com/wp-content/themes/HighendWP/images/plus.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/plus.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:13	45359/45359	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Aug%202016%2002:03:16%20GMT	http://corefindings.com/wp-content/themes/HighendWP/images/background.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/background.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:13	143/143	---M--	200	added ('OK')	image/png	etag:%229180dbf-8f-525d95e57f8d3%22	http://corefindings.com/wp-content/themes/HighendWP/images/sep.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/sep.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:13	49556/49556	---M--	200	added ('OK')	application/x-font-ttf	etag:%229180be9-c194-525d95de07aa2%22	http://corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.ttf	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/css/fonts/SourceSansPro-Semibold.ttf	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:14	4896/4896	---M--	200	added ('OK')	image/png	etag:%229180dd6-1320-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/me-controls.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/me-controls.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:14	3704/3704	---M--	200	added ('OK')	image/png	etag:%229180dd2-e78-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:14	16447/16447	---M--	200	added ('OK')	image/png	etag:%229180ddc-403f-525d95e5ad735%22	http://corefindings.com/wp-content/themes/HighendWP/images/map.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/map.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:14	120/120	---M--	200	added ('OK')	image/png	etag:%229180dd1-78-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_x.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_x.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:15	135/135	---M--	200	added ('OK')	image/png	etag:%229180dce-87-525d95e595864%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_y.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_y.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:15	400/400	---M--	200	added ('OK')	image/png	etag:%229180dd3-190-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_next.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_next.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
22:03:15	388/388	---M--	200	added ('OK')	image/png	etag:%229180dd0-184-525d95e596804%22	http://corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_prev.png	C:/Users/MSF/Documents/corefindings/corefindings.com/wp-content/themes/HighendWP/images/prettyPhoto/default/sprite_prev.png	(from http://corefindings.com/wp-content/cache/minify/000000/fY0xDsIwDEUvRDCduAIDAxIDIwqJKUaJXcVupd6-actQhMRmPT_918DZj1iuiSIWUPNGAYIqpBnrgncNBGHzwdxTSnZHIA6pj6iLqTYm1CqhKrKRT64tFKHrH6mO-UrtY6IZcTu7BYd1_J92gBO1L-R4u6yVLzKrBbUTVhp-XxQki3BtvfVe70601jaZDd5n4gk.css)
